lng,lat,weight
-79.4701462,43.783844,1.9999995231628418
-79.3853073,43.6753731,1.9999995231628418
-79.46862790000002,43.6666145,1.9999995231628418
-79.59037020000001,43.7340126,1.9999995231628418
-79.407814,43.699363700000006,1.9999995231628418
-79.18686679999999,43.7706146,1.9999995231628418
-79.3962021,43.6961288,1.9742779731750488
-79.2754517,43.73331829999999,1.9742779731750488
-79.43347170000001,43.7011566,1.9742779731750488
-79.28836059999999,43.6912346,1.9742779731750488
-79.5722122,43.6523972,1.9742779731750488
-79.43703459999999,43.6552162,1.9742779731750488
-79.522583,43.7617722,1.9742779731750488
-79.52587890000001,43.5951691,1.9742779731750488
-79.3787384,43.65105820000001,1.9742779731750488
-79.43984990000001,43.645320899999994,1.9742779731750488
-79.2429276,43.7534218,1.9742779731750488
-79.36754609999998,43.663208000000004,1.9742779731750488
-79.4668503,43.6572304,1.9742779731750488
-79.3454208,43.8068657,1.9742779731750488
-79.39449309999999,43.6782799,1.9487929344177246
-79.25331120000001,43.705570200000004,1.9487929344177246
-79.3021545,43.679416700000004,1.9487929344177246
-79.2970505,43.776825,1.9487929344177246
-79.2512894,43.7063446,1.9487929344177246
-79.43986509999999,43.639953600000005,1.9487929344177246
-79.2877808,43.6999588,1.9487929344177246
-79.41941829999999,43.79547879999999,1.9487929344177246
-79.324173,43.777744299999995,1.9487929344177246
-79.6042252,43.72338870000001,1.7767424583435059
-79.3213959,43.7897263,1.7767424583435059
-79.5348511,43.6598396,1.7767424583435059
-79.3186798,43.6992722,1.7767424583435059
-79.45094300000001,43.772316,1.7767424583435059
-79.4477463,43.7402458,1.7767424583435059
-79.3575134,43.681942,1.7767424583435059
-79.3574905,43.7534943,1.7767424583435059
-79.3974915,43.6897011,1.7767424583435059
-79.4916382,43.7094612,1.7767424583435059
-79.3574905,43.7534943,1.7767424583435059
-79.51506040000001,43.5985985,1.7767424583435059
-79.5360184,43.6625595,1.7767424583435059
-79.44009399999999,43.7405014,1.7767424583435059
-79.3568192,43.660793299999995,1.7767424583435059
-79.389534,43.676963799999996,1.7767424583435059
-79.4837265,43.6881752,1.7767424583435059
-79.39085390000001,43.7445793,1.6375150680541992
-79.5600281,43.7562561,1.6375150680541992
-79.4255676,43.7356148,1.6375150680541992
-79.3940582,43.6732063,1.6375150680541992
-79.3867874,43.6702271,1.6375150680541992
-79.38320159999999,43.654319799999996,1.6375150680541992
-79.5657883,43.6600075,1.6375150680541992
-79.52654270000001,43.695049299999994,1.6375150680541992
-79.296875,43.6707153,1.6375150680541992
-79.3705215,43.663723,1.6375150680541992
-79.3732834,43.789154100000005,1.6375150680541992
-79.4017029,43.7755852,1.6375150680541992
-79.405304,43.670311,1.6375150680541992
-79.3997192,43.713005100000004,1.6375150680541992
-79.56541440000001,43.7538185,1.6375150680541992
-79.26576999999999,43.696003000000005,1.6375150680541992
-79.25187679999999,43.8267326,1.6375150680541992
-79.3629761,43.7864761,1.6375150680541992
-79.35382840000001,43.7121773,1.6375150680541992
-79.37496949999999,43.655151399999994,1.6375150680541992
-79.3768387,43.6411552,1.6150016784667969
-79.47933959999999,43.7825584,1.6150016784667969
-79.5322189,43.719066600000005,1.6150016784667969
-79.4014664,43.781715399999996,1.6150016784667969
-79.47933959999999,43.7825584,1.6150016784667969
-79.2827759,43.8252029,1.6150016784667969
-79.33536529999999,43.6808472,1.6150016784667969
-79.5529861,43.751442,1.6150016784667969
-79.3849792,43.724556,1.6150016784667969
-79.3394318,43.680015600000004,1.6150016784667969
-79.297287,43.7022209,1.6150016784667969
-79.22185520000001,43.7630615,1.6150016784667969
-79.23948670000001,43.7947922,1.6150016784667969
-79.491188,43.6657372,1.6150016784667969
-79.3212357,43.6724739,1.6150016784667969
-79.4698715,43.7241135,1.6150016784667969
-79.53479770000001,43.7312279,1.6150016784667969
-79.2004929,43.7410049,1.6150016784667969
-79.34611509999999,43.6787033,1.6150016784667969
-79.36550140000001,43.6581726,1.6150016784667969
-79.21084590000001,43.7493935,1.6150016784667969
-79.28395079999999,43.788063,1.6150016784667969
-79.3858032,43.777458200000005,1.6150016784667969
-79.38272090000001,43.6395073,1.6150016784667969
-79.39816280000001,43.65026470000001,1.6150016784667969
-79.3135223,43.7260284,1.6150016784667969
-79.5307999,43.71483610000001,1.6150016784667969
-79.43171690000001,43.6671829,1.399892807006836
-79.3727646,43.6556091,1.399892807006836
-79.3701248,43.6561661,1.399892807006836
-79.3802795,43.6486511,1.399892807006836
-79.3805695,43.671611799999994,1.399892807006836
-79.4497147,43.7340698,1.399892807006836
-79.2138748,43.7591324,1.399892807006836
-79.37604520000001,43.648155200000005,1.399892807006836
-79.52668,43.6058655,1.399892807006836
-79.34729770000001,43.769535100000006,1.399892807006836
-79.49720759999998,43.757988,1.399892807006836
-79.3220444,43.819358799999996,1.399892807006836
-79.23265079999999,43.7599335,1.399892807006836
-79.57556149999999,43.662509899999996,1.399892807006836
-79.36608890000001,43.6517677,1.399892807006836
-79.3896561,43.7908936,1.399892807006836
-79.341774,43.6795692,1.399892807006836
-79.4359055,43.7891693,1.399892807006836
-79.341774,43.6795692,1.399892807006836
-79.3785324,43.65985870000001,1.399892807006836
-79.37378690000001,43.6484451,1.399892807006836
-79.3466263,43.7032127,1.399892807006836
-79.4699936,43.66925429999999,1.399892807006836
-79.2696228,43.6871605,1.399892807006836
-79.32839969999999,43.729358700000006,1.379331111907959
-79.55387879999999,43.7180634,1.379331111907959
-79.4714127,43.7147369,1.379331111907959
-79.2679291,43.7322044,1.379331111907959
-79.5320358,43.6642838,1.379331111907959
-79.4599228,43.7839661,1.379331111907959
-79.4856796,43.6685028,1.379331111907959
-79.28813170000001,43.8120766,1.379331111907959
-79.38011170000001,43.6637001,1.379331111907959
-79.5256119,43.7133255,1.379331111907959
-79.5378723,43.6880264,1.379331111907959
-79.4290771,43.7449684,1.379331111907959
-79.2850037,43.6782417,1.379331111907959
-79.39892579999999,43.655139899999995,1.379331111907959
-79.30896,43.6764641,1.379331111907959
-79.3218002,43.7926369,1.379331111907959
-79.3993835,43.661727899999995,1.379331111907959
-79.5625839,43.719024700000006,1.379331111907959
-79.5447006,43.632121999999995,1.379331111907959
-79.55351259999999,43.747707399999996,1.379331111907959
-79.52635190000001,43.7151031,1.379331111907959
-79.5332184,43.7213402,1.379331111907959
-79.47615809999999,43.676174200000005,1.379331111907959
-79.47615809999999,43.676174200000005,1.379331111907959
-79.4653015,43.653541600000004,1.379331111907959
-79.5305099,43.7169571,1.379331111907959
-79.3879318,43.8007507,1.298696517944336
-79.3202057,43.811321299999996,1.298696517944336
-79.30483249999999,43.7612419,1.298696517944336
-79.239296,43.740593,1.298696517944336
-79.4801712,43.7145538,1.298696517944336
-79.4119949,43.71489329999999,1.298696517944336
-79.22185520000001,43.7630615,1.298696517944336
-79.2172546,43.7558708,1.298696517944336
-79.428772,43.7428818,1.298696517944336
-79.38320159999999,43.654319799999996,1.298696517944336
-79.2828369,43.69666289999999,1.298696517944336
-79.3193054,43.6729088,1.298696517944336
-79.53085329999999,43.741817499999996,1.298696517944336
-79.41782380000001,43.788982399999995,1.298696517944336
-79.53022,43.6576653,1.298696517944336
-79.34987640000001,43.705009499999996,1.2789306640625
-79.3763733,43.6585159,1.2789306640625
-79.3859787,43.7496986,1.2789306640625
-79.2827759,43.8252029,1.2789306640625
-79.4373932,43.6368942,1.2789306640625
-79.3142166,43.6720123,1.2789306640625
-79.2153015,43.740024600000005,1.2789306640625
-79.40741729999999,43.6965523,1.2789306640625
-79.3662109,43.6526985,1.2789306640625
-79.3856964,43.658328999999995,1.2789306640625
-79.21105190000002,43.762867,1.2789306640625
-79.26651,43.8131332,1.1447467803955078
-79.4244003,43.712242100000005,1.1447467803955078
-79.3797531,43.6628265,1.1447467803955078
-79.3256378,43.807369200000004,1.1447467803955078
-79.1691132,43.781330100000005,1.1447467803955078
-79.27845,43.7153053,1.1447467803955078
-79.5118561,43.680950200000005,1.1447467803955078
-79.3066483,43.7742844,1.1447467803955078
-79.3223343,43.7990761,1.1447467803955078
-79.3589249,43.6568336,1.1447467803955078
-79.4615173,43.7618408,1.1447467803955078
-79.3984146,43.648326899999994,1.1447467803955078
-79.5132065,43.72551729999999,1.1447467803955078
-79.43086240000001,43.7841377,1.1447467803955078
-79.2685699,43.8055458,1.1447467803955078
-79.4159775,43.7560005,1.1447467803955078
-79.32585909999999,43.7460289,1.1447467803955078
-79.4940948,43.70495220000001,1.1447467803955078
-79.3446503,43.7646408,1.1447467803955078
-79.2064743,43.802005799999996,1.1447467803955078
-79.3701248,43.6561661,1.1261520385742188
-79.49433140000001,43.6383286,1.1261520385742188
-79.3333817,43.7845154,1.1261520385742188
-79.48842619999999,43.6443253,1.1261520385742188
-79.4873352,43.7604256,1.1261520385742188
-79.5252151,43.7378426,1.1261520385742188
-79.55793759999999,43.676212299999996,1.1261520385742188
-79.4387894,43.6513329,1.1261520385742188
-79.625824,43.7290611,1.1261520385742188
-79.4823608,43.696613299999996,1.1261520385742188
-79.196434,43.7661514,1.1261520385742188
-79.2422943,43.7478752,1.1261520385742188
-79.3922882,43.656269099999996,1.1261520385742188
-79.4053574,43.6663589,1.1261520385742188
-79.41091920000001,43.651309999999995,1.1261520385742188
-79.4600449,43.654708899999996,1.1261520385742188
-79.2414169,43.724754299999994,1.1261520385742188
-79.3066483,43.7742844,1.1261520385742188
-79.3575821,43.674800899999994,1.1261520385742188
-79.3898773,43.72460170000001,1.1261520385742188
-79.5467911,43.749126399999994,1.1261520385742188
-79.6000977,43.742954299999994,1.1261520385742188
-79.47933959999999,43.7825584,1.1261520385742188
-79.510994,43.7080421,1.1261520385742188
-79.34348299999999,43.6954651,1.1261520385742188
-79.445549,43.7839355,1.1261520385742188
-79.397377,43.7653694,1.1261520385742188
-79.4229507,43.680851000000004,1.1261520385742188
-79.4196243,43.7701874,1.1261520385742188
-79.283165,43.7930031,0.9997668266296387
-79.27890009999999,43.7328644,0.9997668266296387
-79.2754517,43.73331829999999,0.9997668266296387
-79.23075870000001,43.7265778,0.9997668266296387
-79.3714676,43.649452200000006,0.9997668266296387
-79.3193512,43.8099251,0.9997668266296387
-79.235199,43.72271729999999,0.9997668266296387
-79.2279968,43.7667274,0.9997668266296387
-79.20478059999999,43.76396939999999,0.9997668266296387
-79.5195084,43.7025185,0.9997668266296387
-79.4714127,43.7147369,0.9997668266296387
-79.2780685,43.6887856,0.9997668266296387
-79.251297,43.7187653,0.9997668266296387
-79.4189835,43.65800479999999,0.9997668266296387
-79.4189835,43.65800479999999,0.9997668266296387
-79.3863678,43.648010299999996,0.9997668266296387
-79.4325485,43.779441799999994,0.9997668266296387
-79.2754517,43.73331829999999,0.9997668266296387
-79.3850479,43.6660652,0.9997668266296387
-79.34655759999998,43.7133789,0.9997668266296387
-79.2738876,43.7308464,0.9997668266296387
-79.2754517,43.73331829999999,0.9997668266296387
-79.37997440000001,43.65406420000001,0.9997668266296387
-79.3824921,43.6694145,0.9997668266296387
-79.53894809999998,43.7584877,0.9997668266296387
-79.3930283,43.65179439999999,0.9997668266296387
-79.4436188,43.66065220000001,0.9997668266296387
-79.45066070000001,43.650451700000005,0.8463449478149414
-79.3837357,43.662898999999996,0.8463449478149414
-79.39931490000001,43.7110786,0.8463449478149414
-79.4392319,43.6745071,0.8463449478149414
-79.49138640000001,43.6816864,0.8463449478149414
-79.5453262,43.679607399999995,0.8463449478149414
-79.294632,43.800106,0.8463449478149414
-79.30895229999999,43.7105293,0.8463449478149414
-79.45708470000001,43.7247505,0.8463449478149414
-79.401123,43.6469727,0.8463449478149414
-79.28538509999998,43.6906395,0.8463449478149414
-79.42468259999998,43.64593120000001,0.8463449478149414
-79.4487152,43.6454506,0.8463449478149414
-79.5355835,43.7263565,0.8463449478149414
-79.2450714,43.7141151,0.8463449478149414
-79.4882813,43.7640915,0.8463449478149414
-79.40651700000001,43.656723,0.8463449478149414
-79.5837479,43.738575,0.7651715278625488
-79.2574921,43.6955261,0.7651715278625488
-79.5174561,43.687389399999994,0.7651715278625488
-79.5821838,43.66418839999999,0.7651715278625488
-79.3844147,43.6573105,0.7651715278625488
-79.3834229,43.6621399,0.7651715278625488
-79.3787384,43.65105820000001,0.7651715278625488
-79.5774384,43.731414799999996,0.7651715278625488
-79.4113464,43.7915192,0.7651715278625488
-79.26509859999999,43.6946335,0.7651715278625488
-79.58537290000001,43.7374229,0.7651715278625488
-79.2543335,43.699131,0.7651715278625488
-79.5826721,43.7039604,0.7651715278625488
-79.43944549999999,43.779171000000005,0.7651715278625488
-79.3105392,43.773109399999996,0.7651715278625488
-79.5402527,43.6884842,0.7651715278625488
-79.38230899999999,43.712917299999994,0.7651715278625488
-79.5839615,43.7377625,0.7651715278625488
-79.3023453,43.761791200000005,0.7651715278625488
-79.5826111,43.7339706,0.7651715278625488
-79.4561691,43.7204628,0.7334661483764648
-79.3776321,43.6615715,0.7334661483764648
-79.179924,43.765628799999995,0.7334661483764648
-79.19474029999999,43.76201629999999,0.7334661483764648
-79.3427277,43.6937408,0.7334661483764648
-79.4754562,43.697238899999995,0.7334661483764648
-79.4054108,43.63616939999999,0.7334661483764648
-79.3919067,43.6416435,0.7334661483764648
-79.38163759999999,43.6673737,0.7334661483764648
-79.38272090000001,43.6459846,0.7334661483764648
-79.1877823,43.7727051,0.7334661483764648
-79.397644,43.6449547,0.7334661483764648
-79.4333191,43.633754700000004,0.7334661483764648
-79.3844147,43.6573105,0.7334661483764648
-79.2978287,43.6854782,0.7334661483764648
-79.38052370000001,43.66465,0.7334661483764648
-79.4463425,43.65520479999999,0.7334661483764648
-79.4977188,43.767025,0.7334661483764648
-79.34059909999999,43.662284899999996,0.7334661483764648
-79.5676193,43.6496506,0.6408429145812988
-79.3719101,43.6504669,0.6408429145812988
-79.37604520000001,43.648155200000005,0.6408429145812988
-79.36863709999999,43.652149200000004,0.6408429145812988
-79.33901209999999,43.684539799999996,0.6408429145812988
-79.5028915,43.6995544,0.6408429145812988
-79.3731766,43.6866341,0.6408429145812988
-79.27739720000001,43.738136299999994,0.6408429145812988
-79.32905579999999,43.660556799999995,0.6408429145812988
-79.3864212,43.66936870000001,0.6408429145812988
-79.54017640000001,43.7626762,0.6408429145812988
-79.18622590000001,43.7684097,0.6408429145812988
-79.3996887,43.7639999,0.6408429145812988
-79.376503,43.6457863,0.6408429145812988
-79.37913509999998,43.6459885,0.6408429145812988
-79.5036392,43.702282000000004,0.6408429145812988
-79.19310759999999,43.7644348,0.6408429145812988
-79.4348679,43.7371902,0.6408429145812988
-79.5325012,43.662971500000005,0.6408429145812988
-79.39231109999999,43.6500587,0.6408429145812988
-79.4668503,43.6572304,0.5958786010742188
-79.4107819,43.7094574,0.5958786010742188
-79.36711120000001,43.7398758,0.5958786010742188
-79.1620026,43.8067627,0.5958786010742188
-79.35580440000001,43.6565285,0.5958786010742188
-79.4024048,43.7149925,0.5958786010742188
-79.38095859999999,43.6657257,0.5958786010742188
-79.39679720000001,43.7045708,0.5958786010742188
-79.4035645,43.7020912,0.5958786010742188
-79.55525970000001,43.692623100000006,0.5958786010742188
-79.3522415,43.6645775,0.5958786010742188
-79.5231323,43.6217499,0.5958786010742188
-79.38864140000001,43.6504211,0.5958786010742188
-79.44989009999999,43.7819252,0.5958786010742188
-79.5244141,43.5965309,0.5958786010742188
-79.4196243,43.6665764,0.5958786010742188
-79.3697128,43.661781299999994,0.5958786010742188
-79.28711700000001,43.6915054,0.5958786010742188
-79.3887177,43.6439705,0.5958786010742188
-79.40812679999999,43.67741779999999,0.5958786010742188
-79.4001694,43.6834183,0.5958786010742188
-79.2978287,43.6854782,0.5958786010742188
-79.40135190000001,43.637397799999995,0.5958786010742188
-79.4804688,43.6502075,0.5958786010742188
-79.3969421,43.6755562,0.5228362083435059
-79.3879318,43.8007507,0.5228362083435059
-79.18961329999999,43.7676544,0.5228362083435059
-79.406723,43.7441521,0.5228362083435059
-79.39834590000001,43.65630720000001,0.5228362083435059
-79.211792,43.811157200000004,0.5228362083435059
-79.4249268,43.63268660000001,0.5228362083435059
-79.34916690000001,43.690403,0.5228362083435059
-79.5325165,43.690959899999996,0.5228362083435059
-79.4138947,43.6884041,0.5228362083435059
-79.3397522,43.6808586,0.5228362083435059
-79.3343964,43.709999100000005,0.5228362083435059
-79.5273132,43.675025899999994,0.5228362083435059
-79.2164383,43.764320399999995,0.5228362083435059
-79.35816190000001,43.661201500000004,0.36995887756347656
-79.39437099999999,43.63732529999999,0.36995887756347656
-79.31752009999998,43.69056320000001,0.36995887756347656
-79.35983279999999,43.6780472,0.36995887756347656
-79.2587738,43.7360458,0.36995887756347656
-79.45549770000001,43.664848299999996,0.36995887756347656
-79.2543335,43.699131,0.36995887756347656
-79.2943497,43.744350399999995,0.36995887756347656
-79.33622740000001,43.6654091,0.36995887756347656
-79.48390959999999,43.6591988,0.36995887756347656
-79.33489229999999,43.66223529999999,0.36995887756347656
-79.5303497,43.6907501,0.31685495376586914
-79.3681717,43.66211320000001,0.31685495376586914
-79.4392624,43.7243919,0.31685495376586914
-79.38668059999999,43.6606636,0.31685495376586914
-79.5223618,43.6508102,0.31685495376586914
-79.41259000000001,43.693218200000004,0.31685495376586914
-79.3935089,43.6560135,0.31685495376586914
-79.3015976,43.68767929999999,0.31685495376586914
-79.36951450000001,43.6586609,0.31685495376586914
-79.4505997,43.6763077,0.31685495376586914
-79.419838,43.6469269,0.31685495376586914
-79.21105190000002,43.762867,0.31685495376586914
-79.4214401,43.6844559,0.31685495376586914
-79.38415529999999,43.6639061,0.31685495376586914
-79.25014499999999,43.734992999999996,0.31685495376586914
-79.4196243,43.6665764,0.31685495376586914
-79.39978029999999,43.6437263,0.31685495376586914
-79.3897552,43.6501961,0.3037753105163574
-79.19427490000001,43.7650032,0.3037753105163574
-79.52572629999999,43.723835,0.3037753105163574
-79.35051729999999,43.660476700000004,0.3037753105163574
-79.4556808,43.7182617,0.3037753105163574
-79.2770309,43.75165560000001,0.3037753105163574
-79.39573670000001,43.7748756,0.3037753105163574
-79.4195709,43.6384964,0.3037753105163574
-79.1288071,43.7902565,0.3037753105163574
-79.4556808,43.7182617,0.3037753105163574
-79.3710327,43.658294700000006,0.3037753105163574
-79.6099167,43.734100299999994,0.3037753105163574
-79.3308105,43.680378000000005,0.3037753105163574
-79.341217,43.6814537,0.3037753105163574
-79.2341766,43.7901955,0.3037753105163574
-79.4032745,43.674735999999996,0.3037753105163574
-79.3911667,43.6606102,0.3037753105163574
-79.36951450000001,43.6586609,0.3037753105163574
-79.28765109999999,43.799877200000005,0.1284184455871582
-79.3000717,43.825321200000005,0.1284184455871582
-79.40858459999998,43.6462898,0.1284184455871582
-79.4617233,43.6618919,0.1284184455871582
-79.4209518,43.7082748,0.1284184455871582
-79.2640915,43.7458344,0.1284184455871582
-79.4077072,43.6464691,0.1284184455871582
-79.1666107,43.775600399999995,0.1284184455871582
-79.2683105,43.7875824,0.1284184455871582
-79.324501,43.8067436,0.1284184455871582
-79.2885513,43.7813568,0.1284184455871582
-79.2606888,43.8025436,0.1284184455871582
-79.2830429,43.810489700000005,0.1284184455871582
-79.15257259999998,43.775299100000005,0.1284184455871582
-79.3596802,43.7346535,0.1284184455871582
-79.3951645,43.65697479999999,0.1284184455871582
-79.29727940000001,43.743763,0.1284184455871582
-79.4225998,43.767120399999996,0.1284184455871582
-79.5273132,43.675025899999994,0.1284184455871582
-79.5030289,43.6012611,0.1284184455871582
-79.3562927,43.6859818,0.1284184455871582
-79.5273132,43.675025899999994,0.1284184455871582
-79.36951450000001,43.6586609,0.1284184455871582
-79.31622309999999,43.684948,0.10448694229125977
-79.4128113,43.6509285,0.10448694229125977
-79.5568848,43.6830139,0.10448694229125977
-79.412384,43.668113700000006,0.10448694229125977
-79.4274597,43.7096062,0.10448694229125977
-79.4274597,43.7096062,0.10448694229125977
-79.4931412,43.68830870000001,0.10448694229125977
-79.4074707,43.6659164,0.10448694229125977
-79.341774,43.6795692,0.10448694229125977
-79.4299011,43.7000656,0.10448694229125977
-79.26329799999999,43.729801200000004,0.10448694229125977
-79.3397522,43.6808586,0.10448694229125977
-79.43939209999999,43.698043799999994,0.10448694229125977
-79.3366089,43.671558399999995,0.10448694229125977
-79.43025209999999,43.7764969,0.10448694229125977
-79.3942261,43.7951279,0.10448694229125977
-79.3986435,43.6544037,0.03426074981689453
-79.4341354,43.7148552,0.03426074981689453
-79.3247681,43.6831207,0.03426074981689453
-79.38597109999999,43.6932831,0.03426074981689453
-79.43382259999998,43.699234000000004,0.03426074981689453
-79.5026321,43.626339,0.03426074981689453
-79.432869,43.6994362,0.03426074981689453
-79.50966640000001,43.6309776,0.03426074981689453
-79.4327316,43.7113686,0.03426074981689453
-79.2101822,43.8171501,0.03426074981689453
-79.5016251,43.629993400000004,0.03426074981689453
-79.3728333,43.6692467,0.03426074981689453
-79.5724182,43.6668396,0.03426074981689453
-79.47039029999999,43.6654854,0.03426074981689453
-79.56604770000001,43.7633133,0.03426074981689453
-79.26194,43.714447,0.03426074981689453
-79.2943497,43.744350399999995,0.03426074981689453
-79.432785,43.6994591,0.03426074981689453
-79.572464,43.7341156,0.03426074981689453
-79.347374,43.6674423,0.03426074981689453
-79.3941422,43.6470528,0.03426074981689453
-79.524704,43.6271896,0.03426074981689453
-79.5706329,43.6626434,0.03426074981689453
-79.32029720000001,43.675338700000005,0.03426074981689453
-79.38783259999998,43.7024727,0.03426074981689453
-79.3986282,43.7079887,0.03426074981689453
-79.3751755,43.6776276,0.03426074981689453
-79.37528990000001,43.7027512,0.03426074981689453
-79.4341354,43.7148552,0.03426074981689453
-79.271698,43.6872406,0.03426074981689453
-79.3722382,43.661228200000004,0.03426074981689453
-79.2859497,43.771575899999995,0.022778987884521484
-79.40950009999999,43.647746999999995,0.022778987884521484
-79.50522609999999,43.75586320000001,0.022778987884521484
-79.43028259999998,43.6586304,0.022778987884521484
-79.281189,43.6928177,0.022778987884521484
-79.3971481,43.7473145,0.022778987884521484
-79.3555145,43.691154499999996,0.022778987884521484
-79.50001529999999,43.607307399999996,0.022778987884521484
-79.4299011,43.7000656,0.022778987884521484
-79.4125824,43.6536751,0.022778987884521484
-79.49331670000001,43.6611862,0.022778987884521484
-79.271698,43.6872406,0.022778987884521484
-79.5561752,43.671875,0.022778987884521484
-79.4740372,43.630573299999995,0.0
-79.5514832,43.720443700000004,0.0
-79.30055240000002,43.744102500000004,0.0
-79.3177643,43.776516,0.0
-79.41978449999999,43.6304283,0.0
-79.5718155,43.7152672,0.0
-79.3985443,43.6377869,0.0
-79.42668909999999,43.7007599,0.0
-79.3177643,43.776516,0.0
-79.2692947,43.7873917,0.0
-79.3867798,43.663360600000004,0.0
-79.40257259999998,43.7383347,0.0
